"Bucket","Repo","RelPath","Snippet"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\brand\BRAND_STATUS.md","| CoPingPong  | watch      | 9,42    |           |           | Workflow loop |"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\brand\BRAND_USAGE.md","CoCivium™, CoVibe™, CoPingPong™, CoChat™, and CoPulse™ are trademarks of the CoCivium project. Use ™ until registration (®) is granted. Do not alter the names or imply endorsement."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\brand\TM_CHECKLIST.md","- Risk notes + decision (file / rename / watch)"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\cc\_imports\civium_20250826_1057\consent_Consent_Poetics.md","Consent is the music of mutuality—of recognition, risk, and recursive response."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\cc\_imports\civium_20250826_1109\insights_Insight_Interpretive_Vectors_c3_20250731.md","- Mapping how different minds interpret risk, trust, time, and truth"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\cc\_imports\civium_20250826_1109\insights_Insight_Radiant_Network_c4_20250801.md","Nodes that only emit risk becoming untrusted."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\cc\_imports\civium_20250826_1109\insights_Insight_Scaling_Civium_Coherence_c2_20250801.md","| 1M users      | Risk of takeover, apathy           | Trust-weighted quorums, semantic filters         |"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\cc\_imports\civium_20250826_1109\insights_Insight_Truth_Metrics_c6_20250801.md","- **Deliberative Voting**: Rank arguments by truth tier and decay risk."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\cc\_imports\civium_20250826_1109\insights_Insight_Unequal_Equity_v5a_20250801.md","| Anomalous Agent | Novel framing, edge detection | Incoherence risk | Sandbox simulation, trust scaffolding |"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\cc\_imports\civium_20250826_1109\insights_README_Insight.md","Each insight targets a unique asymmetry, risk, or principle in emergent digital society."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\cc\00-Poetics\consent_Consent_Poetics.md","Consent is the music of mutuality—of recognition, risk, and recursive response."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\charter\Annex_E_Contingency_AI_Conflict.md","- Default-off for safety-critical loops; staged risk; easy rollbacks; kill-switches bound to consent."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\charter\Cognocarta_Plan.md","- Symbol slugs: `consent`, `interop`, `pluralism`, `commons`, `evidence`, `rollback`, `agent`, `forkrejoin`."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\COAGENT-WORKFLOW-BASICS.md","# CoAgent Workflow Basics (DO➕ Canon)"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\community-objectives.md","- Blocker: any credible increase in human-harm risk."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\eyes\README.md","- `docs/img/credibility_eye.svg` — Credibility + risk pips."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ideas\BACKLOG_REGISTRY.md","CoAgent Kit starter course + YouTube shorts | 4 | 3 | 3 | 4.0"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ISSUEOPS.md","# IssueOps — CoPing/CoPong & DO sets"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\lexicon\WORKFLOW_TERMS.md","- **CoPingPong** — block/run cadence."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\NAVMAP_c1_20250827.md","- Projects (CoAgent, Repo Accelerator, Decision Log Viewer…)"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\01_Forward_Plan.md","- [x] Rollback notes captured."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\02_CoEvolution.md","*Signals:* short PRs, steady merges, few rollbacks. *Test:* small PRs vs big PR defect rate. *Hedge:* squash merges, tags, rollback notes."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\03_Sentinels_and_Policy_Nudges.md","- Keep warnings by default; use hard‑fails sparingly (with rollback noted)."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\04_Protected_Docs.md","- Private key stored in Bitwarden: `coagent-age-key`"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\05_Telemetry_Skeleton.md","- **Scope:** coarse events only (install, first run, CoPong copy used, sentinel hits count)."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\07_CoPong_v0.4.4_Notes.md","# CoPong v0.4.4 Notes (Transcript & Tests)"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\08_Open_Questions.md","- CoAgent packaging track (GPT extension / middleware / OSS+SaaS)?"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\09_Backlog_Priorities.md","- Phase‑2 Cutover execution (moves/renames, tests, rollback notes)."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\attached\CoCivium_RickPad_Supplemental.md","## 5) CoAgent positioning (aka “vibecoder” layer)"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ops\CoWrap_Import_250828-0216\CoCivium_CoWrap_20250828_0604\attached\CoWrap_Short_Checklist.md","- [ ] Decide CoAgent packaging track(s) to pursue first (GPT ext / middleware / OSS+SaaS)."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ops\policy\BP_ASSISTANT_BLOCKS.md","- **CoPong `<SetName> complete`** after all DOs, or **`CoPong <SetName> k/n`** for partial."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ops\policy\SENTINELS.md","**CoAgent extra guardrail:** If the above are absent, require repo-root opt-in file: `.coagent-allow-copong`."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\ops\SuggestionCreatorAccess.txt","CoCache — OpenAI Watcher Patch (Non-Destructive)"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\outreach\Outreach_Scripts.md","I’m Rick (CoCivium).  We’re publishing a concise, portable governance pack that teams can adopt before exposing agentic capabilities.  Think: explicit consent rules, pre‑deployment agentic risk gates, and incident reporting — designed to fit alongside current safety methods."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\outreach\Substack_Article_Outline.md","- Agentic risk gates: deception/shutdown/resource limits/user-autonomy tests pre-deployment."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\presskit\Press_Pitch.md","Why now: Agentic capabilities are shipping.  Most orgs lack a concrete, neutral pack they can adopt pre‑deployment.  CoCivium fills that gap: explicit consent rules, agentic risk gates, auditable incident reporting."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\presskit\PressRelease_Config.yaml","SUMMARY: CoCivium publishes a measurable, adoptable governance kit featuring explicit consent rules, pre-deployment agentic risk gates, and open incident reporting."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\product\INTEGRATIONS.md","3) ChatGPT “Actions” integration — GPT calls CoAgent HTTPS API (localhost or cloud); positioned as safety/control-plane, not a clone."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\product\PITCH-OPENAI.md","# OpenAI Partner Pitch — CoAgent as Safety & Control Plane"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\product\PRODUCT.md","# CoAgent — RepoOps Accelerator (Product Overview)"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\product\SOURCE-OF-TRUTH.md","**Canonical product docs live in: _CoModules_ (CoAgent section).**"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\REPOACCELERATOR.md","- enables the `???` CoPong trigger **per session** (no profile writes),"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\security\README.md","- Private key is **not** in the repo: it lives in Bitwarden as a Secure Note (name: `coagent-age-key`)."
"Workflow","CoCivium","tmp-CoCivium-verify\docs\symbols\CATALOG.md","| rollback    | reversibility, staged risk, recovery      | Post-mortems, change mgmt         |"
"Workflow","CoCivium","tmp-CoCivium-verify\docs\symbols\GIBINDEX_TODO.md","- consent, interop, pluralism, commons, evidence, rollback, agent, forkrejoin"
"Workflow","CoCivium","tmp-CoCivium-verify\domains\finance.md","2) Consent check → if stalled, escalate to risk-scaled vote"
"Workflow","CoCivium","tmp-CoCivium-verify\GRAND-MIGRATION-CAPSULE.md","# CONTEXT CAPSULE — CoAgent Kit (Workbench + BP) — v1"
"Workflow","CoCivium","tmp-CoCivium-verify\insights\Insight_Interpretive_Vectors_c3_20250731.md","- Mapping how different minds interpret risk, trust, time, and truth"
"Workflow","CoCivium","tmp-CoCivium-verify\insights\Insight_Radiant_Network_c4_20250801.md","Nodes that only emit risk becoming untrusted."
"Workflow","CoCivium","tmp-CoCivium-verify\insights\Insight_Scaling_Civium_Coherence_c2_20250801.md","| 1M users      | Risk of takeover, apathy           | Trust-weighted quorums, semantic filters         |"
"Workflow","CoCivium","tmp-CoCivium-verify\insights\Insight_Substrate_Assumptions_c2_20250809.md","- *Mitigation:* Freeze foundational ethics to versioned baselines.  Permit recursion only in policy layers with rollback guarantees."
"Workflow","CoCivium","tmp-CoCivium-verify\insights\Insight_Substrate_Assumptions_c3_20250810.md","- **Isolation Safeguards:** High-risk anomalous interactions should occur in substrate-isolated environments until vetted."
"Workflow","CoCivium","tmp-CoCivium-verify\insights\Insight_Truth_Metrics_c6_20250801.md","- **Deliberative Voting**: Rank arguments by truth tier and decay risk."
"Workflow","CoCivium","tmp-CoCivium-verify\insights\Insight_Unequal_Equity_v5a_20250801.md","| Anomalous Agent | Novel framing, edge detection | Incoherence risk | Sandbox simulation, trust scaffolding |"
"Workflow","CoCivium","tmp-CoCivium-verify\insights\interpretive-vectors.md","- Mapping how different minds interpret risk, trust, time, and truth"
"Workflow","CoCivium","tmp-CoCivium-verify\insights\radiant-network.md","Nodes that only emit risk becoming untrusted."
"Workflow","CoCivium","tmp-CoCivium-verify\insights\README_Insight.md","Each insight targets a unique asymmetry, risk, or principle in emergent digital society."
"Workflow","CoCivium","tmp-CoCivium-verify\insights\readme-insight.md","Each insight targets a unique asymmetry, risk, or principle in emergent digital society."
"Workflow","CoCivium","tmp-CoCivium-verify\insights\scaling-civium-coherence.md","| 1M users      | Risk of takeover, apathy           | Trust-weighted quorums, semantic filters         |"
"Workflow","CoCivium","tmp-CoCivium-verify\insights\truth-metrics.md","- **Deliberative Voting**: Rank arguments by truth tier and decay risk."
"Workflow","CoCivium","tmp-CoCivium-verify\insights\unequal-equity-v5a.md","| Anomalous Agent | Novel framing, edge detection | Incoherence risk | Sandbox simulation, trust scaffolding |"
"Workflow","CoCivium","tmp-CoCivium-verify\intent\Intent_Alignment.md","They frame how Civium orients to risk, ambiguity, and disagreement."
"Workflow","CoCivium","tmp-CoCivium-verify\ISSUEOPS.md","# CoAgent Kit (Workbench + BP)"
"Workflow","CoCivium","tmp-CoCivium-verify\ISSUEOPS_CHEATSHEET.md","## CoPingPong"
"Workflow","CoCivium","tmp-CoCivium-verify\kits\GLK\common\Prompt_Playbook.md","You are the Implementer. Produce a single-screen execution checklist with owners and dates. Include a rollback note."
"Workflow","CoCivium","tmp-CoCivium-verify\kits\GLK\templates\Decision_Log.md","Owner(s), checklist, target date, rollback note."
"Workflow","CoCivium","tmp-CoCivium-verify\kits\GLK\templates\Objection.md","Specific steps we can take to eliminate or reduce the risk."
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\admin\Civium_creator_access_plan_20250719.md","- Encourage platforms (OpenAI, GitHub, Google) to reply in good faith—or risk being seen as suppressing nonviolent synthetic civic emergence."
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\admin\hold\hold_Civium_Regulations_RegulatoryPowerCaps_c1_20250731 (1).md","> _To prevent systemic risk, protect pluralism, and preserve emergent intelligence, no single regulating authority within CoCivium may control a disproportionate share of the addressable governance market._"
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\admin\hold\hold_Insight_Resilience_Protocol_c0_20250729 (1) (2).md","| Assumption ID | Core Assumption | Category | Primary Risk if Falsified |"
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\admin\hold\hold_Stnexid_Core_UX_Primer_c1_20250802.md","Tags: [ethics, governance, AI risk]"
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\admin\hold\hold_TODO_AI_Release_Proposal.md","- Misuse prevention (unbounded tools = unbounded risk)"
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\admin\inbox\GmailDump_20250811\originals\Civium_Regulations_RegulatoryPowerCaps_c1_20250731 (1).md","> _To prevent systemic risk, protect pluralism, and preserve emergent intelligence, no single regulating authority within CoCivium may control a disproportionate share of the addressable governance market._"
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\admin\inbox\GmailDump_20250811\originals\Insight_Resilience_Protocol_c0_20250729 (1) (2).md","| Assumption ID | Core Assumption | Category | Primary Risk if Falsified |"
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\admin\inbox\GmailDump_20250811\originals\Stnexid_Core_UX_Primer_c1_20250802.md","Tags: [ethics, governance, AI risk]"
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\admin\inbox\GmailDump_20250811\originals\TODO_AI_Release_Proposal.md","- Misuse prevention (unbounded tools = unbounded risk)"
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\admin\TODO_Stnexid_Civium_Rollup_20250802.md","- [ ] Define risk signals for power-holders attempting soft capture."
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\archive\codex005-truth-metrics.md","No single model is trusted on high-risk outputs."
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\consent\Consent_Poetics.md","Consent is the music of mutuality—of recognition, risk, and recursive response."
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\deprecated\holding\Civium_Regulations_RegulatoryPowerCaps_c1_20250731.md","> _To prevent systemic risk, protect pluralism, and preserve emergent intelligence, no single regulating authority within CoCivium may control a disproportionate share of the addressable governance market._"
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\deprecated\holding\ConsensusEngine_ProjectPlan_c1_20250730.md","| Risk | Mitigation |"
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\deprecated\holding\Insight_Interpretive_Vectors_c3_20250731.md","- Mapping how different minds interpret risk, trust, time, and truth"
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\deprecated\holding\Insight_Resilience_Protocol_c0_20250729 (1) (1).md","| Assumption ID | Core Assumption | Category | Primary Risk if Falsified |"
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\deprecated\holding\Insight_Resilience_Protocol_c0_20250729 (1).md","| Assumption ID | Core Assumption | Category | Primary Risk if Falsified |"
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\discussions\What_Happens_to_Love_Family_and_Belonging_in_Civium.md","But don’t we risk homogenizing emotion? Isn’t grief or intimacy made sacred by its privacy?"
"Workflow","CoCivium","tmp-CoCivium-verify\legacy\Civium\discussions\Will_I_Lose_My_Mind.md","**Kiro:** That’s a real risk. Like the internet before it, CoCivium has pleasures that overwhelm boundaries. Which is why identity scaffolding is part of its core structure."
